i,x_inf,x_sup,theta_inf,theta_sup,mesh_size_upper,fem_order_upper,mesh_size_lower_cr,isLG,mesh_size_lower_LG,fem_order_lower_LG
105,0.5234375,0.52421875,0.9396894388325864,0.9400789609788328,0.002633,0.1249,0.04,1,0.1249,2
106,0.5234375,0.52421875,0.9400789609788328,0.9404684831250794,0.002633,0.1249,0.04,1,0.1249,2
107,0.52421875,0.525,0.9396894388325864,0.9400789609788328,0.002633,0.1249,0.04,1,0.1249,2
108,0.52421875,0.525,0.9400789609788328,0.9404684831250794,0.002633,0.1249,0.04,1,0.1249,2
109,0.5234375,0.52421875,0.9404684831250794,0.9408580052713258,0.002633,0.1249,0.04,1,0.1249,2
110,0.5234375,0.52421875,0.9408580052713258,0.9412475274175722,0.002633,0.1249,0.04,1,0.1249,2
111,0.52421875,0.525,0.9404684831250794,0.9408580052713258,0.002633,0.1249,0.04,1,0.1249,2
112,0.52421875,0.525,0.9408580052713258,0.9412475274175722,0.002633,0.1249,0.04,1,0.1249,2
113,0.5179687500000001,0.51875,0.9420265717100652,0.9424160938563116,0.002633,0.1249,0.04,1,0.1249,2
114,0.5179687500000001,0.51875,0.9424160938563116,0.942805616002558,0.002633,0.1249,0.04,1,0.1249,2
115,0.515625,0.51640625,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
116,0.515625,0.51640625,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
117,0.51640625,0.5171875,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
118,0.51640625,0.5171875,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
119,0.5171875,0.5179687500000001,0.942805616002558,0.9431951381488042,0.002633,0.1249,0.04,1,0.1249,2
120,0.5171875,0.5179687500000001,0.9431951381488042,0.9435846602950506,0.002633,0.1249,0.04,1,0.1249,2
121,0.5179687500000001,0.51875,0.942805616002558,0.9431951381488042,0.002633,0.1249,0.04,1,0.1249,2
122,0.5179687500000001,0.51875,0.9431951381488042,0.9435846602950506,0.002633,0.1249,0.04,1,0.1249,2
123,0.5171875,0.5179687500000001,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
124,0.5171875,0.5179687500000001,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
125,0.5179687500000001,0.51875,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
126,0.5179687500000001,0.51875,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
127,0.51484375,0.515625,0.9443637045875436,0.94475322673379,0.002633,0.1249,0.04,1,0.1249,2
128,0.51484375,0.515625,0.94475322673379,0.9451427488800364,0.002633,0.1249,0.04,1,0.1249,2
129,0.5140625,0.51484375,0.9451427488800364,0.9455322710262828,0.002633,0.1249,0.04,1,0.1249,2
130,0.5140625,0.51484375,0.9455322710262828,0.9459217931725292,0.002633,0.1249,0.04,1,0.1249,2
131,0.51484375,0.515625,0.9451427488800364,0.9455322710262828,0.002633,0.1249,0.04,1,0.1249,2
132,0.51484375,0.515625,0.9455322710262828,0.9459217931725292,0.002633,0.1249,0.04,1,0.1249,2
133,0.5132812499999999,0.5140625,0.9459217931725292,0.9463113153187755,0.002633,0.1249,0.04,1,0.1249,2
134,0.5132812499999999,0.5140625,0.9463113153187755,0.946700837465022,0.002633,0.1249,0.04,1,0.1249,2
135,0.5125,0.5132812499999999,0.946700837465022,0.9470903596112684,0.002633,0.1249,0.04,1,0.1249,2
136,0.5125,0.5132812499999999,0.9470903596112684,0.9474798817575149,0.002633,0.1249,0.04,1,0.1249,2
