model,J,M,M_cluster_complete,tail_mode,cell_shape,rx,ry,distance,lambda_xx_cell_lower,lambda_xx0,lambda_xx_finite,lambda_xxx_finite,lambda_xxy_finite,lambda_xx_tail_energy,lambda_xx_tail_bound,old_dirichlet_tail_energy,M_xxx,M_xxy,Rxx1_lower,Rxx2_lower,Jxx1_lower,Jxx2_lower,success,cluster_complete,rigorous_flag
symmetry_x_even,51,8,False,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,7.629285116736766,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-9.533786795778841,-9.53493518778269,False,True,exploratory_double
signed_xxy,51,8,False,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,10.289704790351081,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-8.383121494576697,-8.384269886580546,False,True,exploratory_double
symmetry_x_even,51,9,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,7.629285116736766,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-9.533786795778841,-9.53493518778269,False,True,exploratory_double
signed_xxy,51,9,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,10.289704790351081,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-8.383121494576697,-8.384269886580546,False,True,exploratory_double
symmetry_x_even,51,10,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,7.629285116736766,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-9.533786795778841,-9.53493518778269,False,True,exploratory_double
signed_xxy,51,10,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,10.289704790351081,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-8.383121494576697,-8.384269886580546,False,True,exploratory_double
norm_bound,99,,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,19.194093722809303,36.27540007259375,36.27540007259375,6.882875780575178e-13,-75.15885636074066,0.0,0.0,59.929521177974095,1514.9912266937772,1931.394082846672,-12.833549515124755,-12.834697907128604,-4.531860178700017,-4.533008570703865,False,True,exploratory_double
norm_bound,99,5,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-40.09881055071444,-15.417496415413083,36.27540007259375,6.882875780575178e-13,-75.15885636074066,25.436187160765265,25.846448244003415,59.929521177974095,2178.811729768516,2893.196837616193,-12.833549515124755,-12.834697907128604,-30.176794409078486,-30.177942801082335,False,True,exploratory_double
norm_bound,99,6,False,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-40.09881055071444,-15.417496415413083,36.27540007259375,6.882875780575178e-13,-75.15885636074066,25.436187160765265,25.846448244003415,59.929521177974095,2178.811729768516,2893.196837616193,-12.833549515124755,-12.834697907128604,-30.176794409078486,-30.177942801082335,False,True,exploratory_double
norm_bound,99,7,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-10.635549996400371,10.63990097531855,36.27540007259375,6.882875780575178e-13,-75.15885636074066,12.614293206595732,12.817749548637599,59.929521177974095,1863.496409898258,2640.4868727363423,-12.833549515124755,-12.834697907128604,-17.433559980177662,-17.43470837218151,False,True,exploratory_double
norm_bound,99,8,False,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-10.635549996400371,10.63990097531855,36.27540007259375,6.882875780575178e-13,-75.15885636074066,12.614293206595732,12.817749548637599,59.929521177974095,1863.496409898258,2640.4868727363423,-12.833549515124755,-12.834697907128604,-17.433559980177662,-17.43470837218151,False,True,exploratory_double
norm_bound,99,9,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-10.635549996400371,10.63990097531855,36.27540007259375,6.882875780575178e-13,-75.15885636074066,12.614293206595732,12.817749548637599,59.929521177974095,1863.496409898258,2640.4868727363423,-12.833549515124755,-12.834697907128604,-17.433559980177662,-17.43470837218151,False,True,exploratory_double
norm_bound,99,10,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-10.635549996400371,10.63990097531855,36.27540007259375,6.882875780575178e-13,-75.15885636074066,12.614293206595732,12.817749548637599,59.929521177974095,1863.496409898258,2640.4868727363423,-12.833549515124755,-12.834697907128604,-17.433559980177662,-17.43470837218151,False,True,exploratory_double
